time,frequency,confidence
214.800,586.692,0.846489
214.850,587.110,0.777250
214.900,591.095,0.479159
214.950,612.425,0.621662
215.000,658.907,0.591191
215.050,676.138,0.427677
215.100,723.606,0.699676
215.150,730.330,0.261189
215.200,751.299,0.369015
215.250,755.485,0.544040
215.300,801.320,0.178882
215.350,863.459,0.679075
215.400,890.458,0.322640
215.450,952.032,0.529621
215.500,983.028,0.536102
215.550,984.444,0.915702
215.600,982.084,0.926279
215.650,979.765,0.925377
215.700,976.948,0.932037
215.750,975.133,0.936464
215.800,972.369,0.948413
215.850,972.551,0.945261
215.900,975.580,0.940821
215.950,975.580,0.915259
216.000,973.684,0.578733
216.050,983.567,0.407143
216.100,981.542,0.533721
216.150,876.348,0.754118
216.200,776.918,0.664613
216.250,675.873,0.881922
216.300,600.839,0.232777
216.350,567.044,0.626899
216.400,492.971,0.149934
216.450,433.385,0.136577
216.500,392.974,0.320324
216.550,388.343,0.645639
216.600,389.428,0.872804
216.650,390.687,0.440455
216.700,388.342,0.678557
216.750,389.285,0.826456
216.800,389.956,0.481012
216.850,388.714,0.826599
216.900,359.621,0.876630
216.950,325.651,0.401426
217.000,325.788,0.833726
217.050,331.902,0.394286
217.100,343.779,0.255906
217.150,371.462,0.579469
217.200,391.332,0.746845
217.250,406.701,0.577603
217.300,436.965,0.257701
217.350,473.360,0.187957
217.400,496.652,0.415111
217.450,527.681,0.796676
217.500,582.870,0.936265
217.550,586.450,0.940713
217.600,643.823,0.891390
217.650,690.964,0.904796
217.700,751.446,0.857066
217.750,781.458,0.757505
217.800,864.230,0.450801
217.850,949.510,0.192637
217.900,979.823,0.722056
217.950,977.762,0.869437
218.000,977.699,0.737547
218.050,978.739,0.869794
218.100,980.458,0.866216
218.150,980.432,0.631730
218.200,978.926,0.194500
218.250,971.093,0.526414
218.300,976.340,0.732998
218.350,978.576,0.457645
218.400,960.436,0.512763
218.450,973.494,0.821774
218.500,978.501,0.479091
218.550,976.250,0.269392
218.600,966.640,0.865657
218.650,969.532,0.865936
218.700,975.087,0.761800
218.750,975.906,0.826248
218.800,973.540,0.479602
218.850,873.397,0.264672
218.900,752.544,0.208601
218.950,687.586,0.324901
219.000,601.433,0.169481
219.050,556.790,0.374961
219.100,553.742,0.871437
219.150,553.843,0.919892
219.200,554.105,0.926701
219.250,554.523,0.932899
219.300,542.621,0.864403
219.350,527.025,0.923554
219.400,525.763,0.917079
219.450,527.244,0.948369
219.500,499.262,0.945434
219.550,440.451,0.594750
219.600,442.942,0.645519
219.650,440.692,0.945775
219.700,440.857,0.943109
219.750,440.396,0.927755
219.800,442.681,0.583147
219.850,489.361,0.290848
219.900,545.484,0.707475
219.950,588.560,0.861982
220.000,588.449,0.940384
220.050,586.594,0.829914
220.100,585.357,0.357654
220.150,586.623,0.556997
220.200,588.359,0.442739
220.250,586.612,0.964527
220.300,586.593,0.963978
220.350,583.765,0.858331
220.400,585.949,0.860562
220.450,586.144,0.822888
220.500,586.381,0.569778
220.550,587.712,0.764996
220.600,583.593,0.379807
220.650,562.568,0.458868
220.700,536.572,0.480164
220.750,510.337,0.752123
220.800,490.459,0.898473
220.850,439.306,0.797808
220.900,438.921,0.894075
220.950,456.814,0.528601
221.000,493.463,0.808633
221.050,495.738,0.410033
221.100,491.993,0.617716
221.150,494.344,0.879411
221.200,489.681,0.844684
221.250,437.289,0.404376
221.300,390.432,0.597823
221.350,390.524,0.191856
221.400,390.830,0.211413
221.450,393.726,0.187736
221.500,412.250,0.363387
221.550,398.695,0.256669
221.600,406.627,0.361004
221.650,403.064,0.401522
221.700,406.276,0.102230
221.750,402.925,0.198966
221.800,392.598,0.895097
221.850,394.302,0.631572
221.900,395.585,0.324742
221.950,405.716,0.335826
222.000,440.530,0.424220
222.050,494.519,0.207642
222.100,525.695,0.897883
222.150,524.952,0.815371
222.200,524.586,0.585471
222.250,582.209,0.455991
222.300,587.235,0.407916
222.350,523.608,0.925137
222.400,524.074,0.938731
222.450,499.612,0.924200
222.500,437.984,0.342204
222.550,441.284,0.762167
222.600,436.384,0.527312
222.650,439.490,0.841042
222.700,440.833,0.925159
222.750,438.190,0.566132
222.800,451.808,0.441090
222.850,495.299,0.688705
222.900,520.129,0.409349
222.950,546.349,0.319512
223.000,582.834,0.453981
223.050,586.919,0.917524
223.100,587.963,0.970997
223.150,585.927,0.924950
223.200,586.122,0.869597
223.250,584.717,0.892795
223.300,585.716,0.654120
223.350,585.154,0.754514
223.400,583.268,0.338603
223.450,579.499,0.157751
223.500,583.521,0.702934
223.550,577.843,0.605701
223.600,556.053,0.889764
223.650,533.035,0.788754
223.700,519.271,0.879796
223.750,504.532,0.711370
223.800,506.384,0.292180
223.850,491.359,0.230684
223.900,450.400,0.556372
223.950,440.776,0.504148
224.000,436.998,0.514069
224.050,436.954,0.244859
224.100,459.816,0.303493
224.150,503.451,0.467464
224.200,525.140,0.431570
224.250,521.599,0.144062
224.300,523.456,0.421551
224.350,521.635,0.674039
224.400,520.716,0.556843
224.450,523.434,0.660229
224.500,524.082,0.901433
224.550,525.419,0.865172
224.600,519.567,0.550965
224.650,520.727,0.655578
224.700,520.872,0.863684
224.750,523.602,0.841366
224.800,522.146,0.827490
224.850,522.968,0.308813
224.900,527.151,0.219427
224.950,528.474,0.336142
225.000,524.722,0.563427
225.050,524.760,0.815904
225.100,525.471,0.214668
225.150,528.295,0.215261
225.200,531.144,0.248157
225.250,528.921,0.136049
225.300,525.671,0.584861
225.350,525.198,0.756532
225.400,523.538,0.424686
225.450,527.377,0.894158
225.500,525.161,0.907198
225.550,527.592,0.866034
225.600,528.759,0.601958
225.650,516.011,0.669254
225.700,486.471,0.570229
225.750,444.793,0.722492
225.800,427.560,0.803011
225.850,406.599,0.849708
225.900,379.653,0.455843
225.950,364.638,0.396907
226.000,357.556,0.279228
226.050,352.640,0.288019
226.100,361.313,0.209970
226.150,369.469,0.403771
226.200,392.828,0.318189
226.250,389.540,0.814548
226.300,390.231,0.888438
226.350,389.423,0.891825
226.400,391.531,0.776523
226.450,389.907,0.509767
226.500,391.436,0.442582
226.550,392.356,0.357777
226.600,390.305,0.316549
226.650,390.514,0.605325
226.700,391.416,0.705843
226.750,434.150,0.811445
226.800,435.562,0.555076
226.850,469.340,0.602682
226.900,532.659,0.223196
226.950,585.238,0.563943
227.000,585.183,0.883211
227.050,576.334,0.254114
227.100,575.500,0.780339
227.150,532.206,0.465223
227.200,501.542,0.130972
227.250,492.410,0.734701
227.300,493.894,0.836326
227.350,493.491,0.812730
227.400,491.291,0.804109
227.450,492.763,0.829242
227.500,492.830,0.345872
227.550,505.551,0.312840
227.600,563.344,0.186776
227.650,586.904,0.897373
227.700,586.462,0.758487
227.750,591.534,0.165359
227.800,599.016,0.532512
227.850,640.051,0.252745
227.900,648.413,0.222729
227.950,656.488,0.250268
228.000,584.538,0.551324
228.050,582.334,0.402338
228.100,584.993,0.112966
228.150,584.145,0.684107
228.200,590.156,0.248299
228.250,546.712,0.144365
228.300,496.761,0.533828
228.350,454.798,0.619657
228.400,439.027,0.486815
228.450,439.395,0.460478
228.500,435.367,0.607236
228.550,435.561,0.516522
228.600,422.854,0.713294
228.650,413.710,0.856477
228.700,402.421,0.470725
228.750,394.854,0.724395
228.800,390.831,0.758551
228.850,389.081,0.913155
228.900,392.917,0.939210
228.950,435.931,0.253810
229.000,450.978,0.312401
229.050,489.650,0.579605
229.100,508.001,0.366220
229.150,564.860,0.321671
229.200,585.435,0.783922
229.250,586.587,0.573418
229.300,583.358,0.508200
229.350,585.241,0.692433
229.400,585.614,0.885371
229.450,584.996,0.831028
229.500,585.475,0.703265
229.550,585.692,0.413749
229.600,584.119,0.923676
229.650,580.762,0.516437
229.700,584.432,0.691973
229.750,584.600,0.858798
229.800,581.663,0.304275
229.850,585.368,0.704245
229.900,587.043,0.724461
229.950,581.938,0.277566
230.000,583.845,0.800695
230.050,586.982,0.502287
230.100,544.492,0.467942
230.150,480.329,0.691353
230.200,435.252,0.517680
230.250,435.253,0.578771
230.300,407.075,0.372110
230.350,387.950,0.469571
230.400,389.026,0.641395
230.450,389.158,0.803879
230.500,387.189,0.535420
230.550,387.630,0.689223
230.600,389.807,0.837285
230.650,387.724,0.357676
230.700,387.829,0.222558
230.750,388.065,0.362185
230.800,390.105,0.493200
230.850,390.413,0.254245
230.900,439.723,0.832408
230.950,438.858,0.780279
231.000,437.772,0.578980
231.050,439.133,0.668143
231.100,479.975,0.101208
231.150,550.423,0.922289
231.200,580.141,0.347015
231.250,581.250,0.630979
231.300,582.219,0.326120
231.350,529.190,0.696608
231.400,485.647,0.502387
231.450,489.386,0.834085
231.500,486.388,0.736927
231.550,492.630,0.372865
231.600,489.201,0.863809
231.650,477.876,0.283711
231.700,438.099,0.246287
231.750,431.805,0.485462
231.800,421.423,0.460480
231.850,397.121,0.342859
231.900,386.983,0.631224
231.950,389.760,0.502647
232.000,387.369,0.442203
232.050,385.206,0.767768
232.100,386.275,0.157762
232.150,389.895,0.816571
232.200,388.909,0.544839
232.250,391.840,0.321692
232.300,391.814,0.333290
232.350,397.603,0.732156
232.400,421.594,0.379830
232.450,436.392,0.181946
232.500,438.413,0.483518
232.550,437.773,0.624469
232.600,437.802,0.566470
232.650,435.909,0.801460
232.700,435.102,0.835017
232.750,437.874,0.824396
232.800,438.621,0.589669
232.850,437.298,0.600038
232.900,438.187,0.542850
232.950,390.840,0.328665
233.000,388.041,0.888598
233.050,392.199,0.830200
233.100,390.159,0.665315
233.150,393.805,0.203608
233.200,392.907,0.829869
233.250,391.028,0.329141
233.300,392.837,0.396054
233.350,391.143,0.524294
233.400,393.105,0.304614
233.450,416.781,0.783054
233.500,436.258,0.622131
233.550,438.767,0.325192
233.600,437.655,0.309439
233.650,438.164,0.359589
233.700,439.605,0.234201
233.750,440.371,0.249827
233.800,434.694,0.587267
233.850,436.133,0.356701
233.900,437.719,0.271564
233.950,439.601,0.635746
234.000,439.498,0.167523
234.050,435.310,0.222588
234.100,435.798,0.141507
234.150,437.191,0.488017
234.200,438.573,0.282750
234.250,427.495,0.805050
234.300,413.111,0.587807
234.350,411.021,0.208874
234.400,390.069,0.668183
234.450,392.116,0.648516
234.500,389.759,0.481679
234.550,392.796,0.266813
234.600,390.936,0.598837
234.650,389.151,0.176975
234.700,392.200,0.535450
234.750,392.341,0.286949
234.800,390.142,0.510980
234.850,390.993,0.584855
234.900,392.901,0.443249
234.950,392.720,0.407586
235.000,392.474,0.833619
235.050,390.712,0.889929
235.100,391.180,0.289078
235.150,391.052,0.114398
235.200,399.827,0.813531
235.250,406.258,0.934671
235.300,400.562,0.895862
235.350,391.905,0.342844
235.400,394.130,0.260976
235.450,370.698,0.350768
235.500,335.603,0.525316
235.550,327.038,0.476078
235.600,329.845,0.646386
235.650,329.144,0.679672
235.700,328.626,0.753599
235.750,328.059,0.660063
235.800,328.727,0.492436
235.850,328.746,0.720104
235.900,326.439,0.788509
235.950,327.880,0.531207
236.000,327.996,0.764894
236.050,366.139,0.578646
236.100,367.030,0.620796
236.150,368.205,0.194286
236.200,337.582,0.406089
236.250,327.376,0.523658
236.300,329.173,0.154747
236.350,328.439,0.238842
236.400,327.948,0.377211
236.450,330.530,0.518597
236.500,327.104,0.241975
236.550,312.734,0.882934
236.600,299.752,0.334902
236.650,288.358,0.551578
236.700,270.742,0.750240
236.750,262.213,0.919485
236.800,261.185,0.797836
236.850,257.714,0.959964
236.900,261.164,0.912578
236.950,261.000,0.816312
237.000,249.520,0.712633
237.050,218.230,0.511044
237.100,218.872,0.871811
237.150,217.183,0.884261
237.200,217.178,0.495812
237.250,213.785,0.538831
237.300,196.826,0.737113
237.350,195.709,0.882814
237.400,195.142,0.903891
237.450,195.762,0.913455
237.500,214.135,0.293420
237.550,243.377,0.192982
237.600,274.561,0.706210
237.650,293.458,0.660974
237.700,294.629,0.821349
237.750,293.206,0.590390
237.800,294.503,0.579610
237.850,293.949,0.914035
237.900,294.137,0.953614
237.950,293.687,0.923373
238.000,292.719,0.895331
238.050,292.238,0.919401
238.100,293.340,0.879984
238.150,291.855,0.914111
238.200,293.322,0.766749
238.250,292.349,0.769445
238.300,291.274,0.788746
238.350,290.952,0.417604
238.400,291.247,0.280168
238.450,293.239,0.486569
238.500,323.212,0.260178
238.550,357.857,0.494248
238.600,393.509,0.501622
238.650,390.398,0.348165
238.700,392.408,0.272450
238.750,391.894,0.347300
238.800,394.833,0.251948
238.850,390.839,0.311064
238.900,392.534,0.152057
238.950,393.817,0.545412
239.000,393.661,0.327421
239.050,395.201,0.364008
239.100,395.106,0.318803
239.150,393.565,0.469526
239.200,392.455,0.716819
239.250,395.481,0.329619
239.300,392.052,0.537637
239.350,389.035,0.906792
239.400,391.973,0.473504
239.450,394.756,0.677450
239.500,392.950,0.510706
239.550,389.057,0.606733
239.600,385.727,0.488170
239.650,391.242,0.895029
239.700,389.361,0.370944
239.750,389.674,0.814955
239.800,394.079,0.441917
239.850,392.618,0.763452
239.900,390.783,0.394744
239.950,388.166,0.121177
240.000,389.095,0.171054
240.050,390.682,0.109145
240.100,386.778,0.346139
240.150,393.100,0.457097
240.200,384.058,0.160707
240.250,391.005,0.485450
240.300,382.267,0.314964
240.350,344.875,0.416412
240.400,311.243,0.700839
240.450,278.557,0.764414
240.500,262.243,0.796459
240.550,260.902,0.582123
240.600,265.001,0.725409
240.650,272.901,0.395347
240.700,287.598,0.875973
240.750,290.805,0.657969
240.800,284.690,0.638549
240.850,274.845,0.233601
240.900,289.739,0.791594
240.950,291.879,0.784765
241.000,291.850,0.902518
241.050,286.091,0.606019
241.100,291.845,0.594084
241.150,289.830,0.776053
241.200,291.011,0.618311
241.250,299.023,0.669020
241.300,328.174,0.754135
241.350,347.195,0.387735
241.400,378.485,0.363104
241.450,390.960,0.510886
241.500,390.342,0.230281
241.550,390.558,0.578696
241.600,357.666,0.233541
241.650,323.796,0.343368
241.700,294.855,0.733766
241.750,294.335,0.209283
241.800,290.159,0.674851
241.850,291.976,0.790841
241.900,295.830,0.380805
241.950,293.274,0.871971
242.000,292.920,0.489586
242.050,291.684,0.256914
242.100,290.377,0.485363
242.150,306.543,0.190654
242.200,333.892,0.752572
242.250,361.122,0.414443
242.300,385.288,0.425634
242.350,390.139,0.377026
242.400,390.733,0.229433
242.450,389.815,0.483309
242.500,389.913,0.600683
242.550,437.708,0.727264
242.600,439.155,0.777386
242.650,438.851,0.826647
242.700,439.688,0.766774
242.750,438.062,0.689163
242.800,435.465,0.511275
242.850,396.164,0.587092
242.900,391.305,0.545699
242.950,390.820,0.693926
243.000,392.145,0.581181
243.050,391.078,0.660303
243.100,390.081,0.426508
243.150,394.439,0.479384
243.200,390.184,0.450154
243.250,386.062,0.682569
243.300,385.241,0.781316
243.350,392.619,0.458270
243.400,436.911,0.729933
243.450,389.467,0.324180
243.500,385.764,0.494398
243.550,385.230,0.861476
243.600,419.224,0.510053
243.650,481.814,0.911203
243.700,528.525,0.228977
243.750,581.861,0.548444
243.800,582.012,0.838038
243.850,527.694,0.333998
243.900,493.300,0.704383
243.950,495.694,0.798135
244.000,496.564,0.782777
244.050,492.937,0.766507
244.100,493.253,0.728343
244.150,492.454,0.277812
244.200,504.280,0.292186
244.250,564.138,0.270091
244.300,587.553,0.897946
244.350,586.809,0.693797
244.400,591.452,0.119878
244.450,598.777,0.586860
244.500,638.661,0.394143
244.550,646.388,0.176370
244.600,655.071,0.302550
244.650,585.366,0.386266
244.700,582.741,0.498431
244.750,583.867,0.131055
244.800,584.183,0.681114
244.850,584.558,0.269349
244.900,557.954,0.254091
244.950,499.930,0.729463
245.000,454.266,0.597136
245.050,439.180,0.210049
245.100,435.878,0.376414
245.150,437.965,0.658598
245.200,440.188,0.710645
245.250,438.526,0.695635
245.300,436.451,0.691531
245.350,436.546,0.545242
245.400,440.270,0.567636
245.450,390.967,0.892003
245.500,390.043,0.921416
245.550,393.242,0.927148
245.600,395.038,0.524199
245.650,393.219,0.190522
245.700,406.289,0.419257
245.750,458.512,0.438831
245.800,488.019,0.276906
245.850,539.379,0.829449
245.900,583.961,0.274228
245.950,585.813,0.667475
246.000,586.164,0.570749
246.050,586.432,0.603838
246.100,585.547,0.815845
246.150,585.178,0.828414
246.200,583.741,0.774315
246.250,584.270,0.898082
246.300,587.174,0.665913
246.350,585.150,0.782200
246.400,585.324,0.334404
246.450,582.964,0.422867
246.500,586.391,0.242165
246.550,584.583,0.680286
246.600,583.428,0.127589
246.650,585.333,0.797578
246.700,585.097,0.606544
246.750,586.340,0.398606
246.800,584.451,0.166078
246.850,525.916,0.268589
246.900,472.680,0.070423
246.950,413.583,0.708677
247.000,388.522,0.722164
247.050,389.137,0.847856
247.100,387.095,0.765782
247.150,388.953,0.767100
247.200,390.416,0.598013
247.250,388.143,0.430246
247.300,388.328,0.292470
247.350,389.193,0.491754
247.400,391.763,0.238885
247.450,437.238,0.282324
247.500,440.154,0.890333
247.550,438.163,0.426642
247.600,437.747,0.605616
247.650,436.460,0.365401
247.700,438.021,0.888528
247.750,427.355,0.894707
247.800,434.838,0.502343
247.850,435.400,0.706971
247.900,432.455,0.454315
247.950,488.153,0.613275
248.000,490.304,0.205023
248.050,499.114,0.153032
248.100,520.496,0.369075
248.150,582.330,0.166608
248.200,590.260,0.272822
248.250,590.422,0.610712
248.300,579.813,0.141375
248.350,590.893,0.352185
248.400,629.759,0.140244
248.450,658.260,0.288921
248.500,657.987,0.691848
248.550,658.237,0.435821
248.600,656.004,0.218368
248.650,597.405,0.636215
248.700,587.209,0.296411
248.750,529.520,0.530784
248.800,498.925,0.501340
248.850,496.099,0.640266
248.900,474.437,0.180560
248.950,445.406,0.785619
249.000,440.326,0.707987
249.050,439.082,0.427482
249.100,438.872,0.482115
249.150,437.653,0.478608
249.200,437.566,0.576969
249.250,438.015,0.596618
249.300,439.232,0.673684
249.350,439.547,0.767966
249.400,439.124,0.694084
249.450,394.654,0.667984
249.500,390.672,0.922184
249.550,391.449,0.897002
249.600,394.997,0.834153
249.650,394.191,0.577463
249.700,391.335,0.309757
249.750,392.791,0.563244
249.800,425.823,0.694575
249.850,491.792,0.644563
249.900,492.170,0.290774
249.950,499.976,0.421604
250.000,524.399,0.467948
250.050,562.089,0.445872
250.100,577.198,0.602747
250.150,585.957,0.459607
250.200,582.170,0.604809
250.250,583.495,0.954767
250.300,586.831,0.853037
250.350,587.234,0.471611
250.400,586.011,0.511893
250.450,586.617,0.149957
250.500,587.209,0.383329
250.550,587.630,0.535689
250.600,584.606,0.818672
250.650,586.197,0.782314
250.700,561.944,0.580310
250.750,509.138,0.524297
250.800,446.704,0.256825
250.850,427.875,0.963994
250.900,392.317,0.345188
250.950,385.851,0.896963
251.000,384.784,0.849726
251.050,387.179,0.748597
251.100,384.466,0.842918
251.150,385.684,0.619782
251.200,390.688,0.913295
251.250,387.876,0.852780
251.300,388.825,0.639618
251.350,389.037,0.563754
251.400,390.360,0.556563
251.450,391.847,0.687515
251.500,391.681,0.688083
251.550,391.432,0.560354
251.600,392.626,0.522109
251.650,394.524,0.427208
251.700,441.072,0.540651
251.750,437.938,0.807457
251.800,407.770,0.242155
251.850,398.170,0.430812
251.900,394.339,0.372599
251.950,442.330,0.263876
252.000,413.132,0.420133
252.050,411.262,0.609788
252.100,410.718,0.507230
252.150,411.830,0.321785
252.200,404.372,0.496627
252.250,417.905,0.369869
252.300,361.562,0.317337
252.350,328.011,0.893409
252.400,329.318,0.927466
252.450,328.398,0.873339
252.500,329.037,0.788727
252.550,365.709,0.579801
252.600,362.407,0.551757
252.650,356.933,0.402073
252.700,349.273,0.538169
252.750,330.957,0.615732
252.800,328.880,0.662533
252.850,333.262,0.484906
252.900,334.973,0.650596
252.950,333.708,0.684629
253.000,358.787,0.866533
253.050,396.462,0.589629
253.100,430.859,0.449587
253.150,436.759,0.898320
253.200,437.806,0.903634
253.250,436.127,0.898615
253.300,439.879,0.612322
253.350,479.775,0.415078
253.400,517.438,0.672558
253.450,523.038,0.763922
253.500,520.685,0.482390
253.550,520.553,0.778435
253.600,464.452,0.787668
253.650,440.241,0.953061
253.700,439.865,0.944544
253.750,440.035,0.825148
253.800,441.221,0.783237
253.850,390.931,0.747736
253.900,389.569,0.878525
253.950,390.100,0.825879
254.000,390.464,0.626665
254.050,390.211,0.445595
254.100,396.614,0.447657
254.150,363.523,0.301785
254.200,341.817,0.349502
254.250,300.625,0.673769
254.300,292.755,0.637144
254.350,295.471,0.470641
254.400,293.133,0.319336
254.450,293.275,0.786799
254.500,294.582,0.977285
254.550,293.549,0.928838
254.600,292.039,0.923017
254.650,290.433,0.684141
254.700,325.395,0.751436
254.750,291.553,0.947531
254.800,292.729,0.733813
254.850,323.146,0.463509
254.900,292.075,0.625808
254.950,291.711,0.112800
255.000,291.009,0.386269
255.050,295.610,0.514781
255.100,307.262,0.748811
255.150,328.180,0.689418
255.200,370.902,0.527879
255.250,390.911,0.665948
255.300,389.852,0.828901
255.350,389.567,0.753654
255.400,390.780,0.862368
255.450,390.812,0.843034
255.500,391.238,0.354625
255.550,392.822,0.836945
255.600,391.068,0.603972
255.650,390.289,0.619352
255.700,392.665,0.664639
255.750,435.914,0.578689
255.800,486.315,0.242688
255.850,522.606,0.260328
255.900,512.329,0.466722
255.950,498.152,0.193224
256.000,507.425,0.441347
256.050,534.312,0.625527
256.100,547.595,0.658990
256.150,577.306,0.514459
256.200,585.693,0.230678
256.250,632.150,0.407708
256.300,658.359,0.684467
256.350,659.899,0.609497
256.400,661.801,0.837333
256.450,659.035,0.433976
256.500,629.198,0.346127
256.550,586.243,0.278601
256.600,594.172,0.537730
256.650,585.107,0.335668
256.700,582.011,0.559849
256.750,586.644,0.438768
256.800,586.224,0.224171
256.850,588.338,0.265145
256.900,538.000,0.221854
256.950,496.309,0.108413
257.000,462.523,0.602751
257.050,432.717,0.419847
257.100,390.952,0.499927
257.150,367.241,0.521692
257.200,329.457,0.407479
257.250,319.179,0.634027
257.300,290.334,0.748960
257.350,292.423,0.897814
257.400,289.853,0.825888
257.450,291.931,0.862803
257.500,287.686,0.568587
257.550,293.043,0.791613
257.600,291.893,0.805485
257.650,289.474,0.744636
257.700,287.024,0.451419
257.750,290.374,0.692690
257.800,292.758,0.394965
257.850,289.031,0.218444
257.900,294.442,0.929074
257.950,290.334,0.865939
258.000,292.469,0.825602
258.050,290.788,0.774583
258.100,294.197,0.850637
258.150,290.685,0.728379
258.200,290.874,0.700292
258.250,291.372,0.786468
258.300,289.643,0.523216
258.350,291.703,0.648140
258.400,292.028,0.929198
258.450,291.550,0.955276
258.500,292.258,0.944699
258.550,290.654,0.918735
258.600,294.322,0.875884
258.650,292.899,0.633510
258.700,291.508,0.848544
258.750,292.671,0.895650
258.800,291.713,0.895158
258.850,291.529,0.924090
258.900,290.394,0.631277
258.950,288.988,0.392119
259.000,291.453,0.425808
259.050,290.584,0.778715
259.100,294.937,0.211733
259.150,294.405,0.223756
259.200,291.751,0.407123
259.250,292.925,0.639869
259.300,292.636,0.670094
259.350,293.026,0.217720
259.400,292.517,0.251278
259.450,285.332,0.231771
259.500,291.435,0.426897
259.550,290.863,0.789641
259.600,290.553,0.501447
259.650,291.841,0.523103
259.700,291.396,0.870248
259.750,291.306,0.876201
259.800,289.648,0.861989
259.850,290.347,0.650144
259.900,291.673,0.797507
259.950,290.927,0.686190
260.000,290.326,0.651249
260.050,293.641,0.781782
260.100,327.305,0.517711
260.150,291.631,0.533504
260.200,296.020,0.514297
260.250,328.031,0.769393
260.300,362.972,0.752586
260.350,359.811,0.701450
260.400,359.495,0.233248
260.450,360.227,0.451007
260.500,361.798,0.499020
260.550,389.012,0.908327
260.600,389.377,0.930194
260.650,387.835,0.763592
260.700,386.711,0.704950
260.750,385.683,0.265667
260.800,389.797,0.948138
260.850,388.520,0.944335
260.900,389.224,0.952369
260.950,385.930,0.867099
261.000,428.136,0.483606
261.050,435.037,0.902782
261.100,443.083,0.838006
261.150,479.238,0.357413
261.200,434.092,0.572322
261.250,389.236,0.716101
261.300,393.867,0.876322
261.350,417.575,0.453809
261.400,433.543,0.883362
261.450,434.343,0.599147
261.500,487.583,0.894455
261.550,488.661,0.894560
261.600,488.113,0.636696
261.650,488.652,0.455958
261.700,487.833,0.850719
261.750,486.788,0.890878
261.800,489.368,0.593974
261.850,488.084,0.649052
261.900,486.855,0.621741
261.950,428.323,0.489890
262.000,388.273,0.940847
262.050,387.918,0.918082
262.100,390.472,0.913488
262.150,387.125,0.907609
262.200,435.582,0.864115
262.250,392.304,0.784225
262.300,389.217,0.918026
262.350,389.768,0.815281
262.400,390.245,0.502453
262.450,443.664,0.945349
262.500,490.685,0.956012
262.550,491.158,0.961065
262.600,490.989,0.781819
262.650,488.958,0.798470
262.700,492.913,0.962586
262.750,491.691,0.948942
262.800,491.007,0.957264
262.850,493.982,0.896984
262.900,494.415,0.816104
262.950,520.770,0.921272
263.000,521.736,0.927561
263.050,522.721,0.851302
263.100,524.958,0.925627
263.150,494.775,0.821611
263.200,497.974,0.947394
263.250,509.294,0.863573
263.300,517.425,0.932056
263.350,524.363,0.947800
263.400,581.266,0.621109
263.450,586.380,0.943886
263.500,585.011,0.866634
263.550,525.786,0.510509
263.600,585.643,0.860767
263.650,586.735,0.880545
263.700,586.536,0.974578
263.750,586.378,0.975556
263.800,585.801,0.900570
263.850,584.129,0.898655
263.900,581.824,0.819813
263.950,617.314,0.908031
264.000,618.051,0.880352
264.050,650.931,0.832070
264.100,624.826,0.691717
264.150,611.067,0.452029
264.200,569.056,0.770522
264.250,576.952,0.685737
264.300,622.962,0.689376
264.350,624.474,0.914328
264.400,616.892,0.523900
264.450,621.612,0.443210
264.500,624.839,0.652759
264.550,626.452,0.470781
264.600,652.511,0.690719
264.650,652.654,0.395363
264.700,654.384,0.787313
264.750,657.319,0.919760
264.800,659.547,0.940358
264.850,658.805,0.925809
264.900,657.209,0.928016
264.950,658.459,0.933402
265.000,659.147,0.943310
265.050,658.344,0.933262
265.100,655.743,0.801665
265.150,657.956,0.874408
265.200,658.414,0.911394
265.250,659.356,0.947143
265.300,659.141,0.931002
265.350,659.209,0.941296
265.400,657.417,0.924100
265.450,652.323,0.435727
265.500,648.582,0.304699
265.550,652.099,0.202582
265.600,657.298,0.594200
265.650,657.166,0.391939
265.700,654.082,0.413664
265.750,630.132,0.536920
265.800,572.169,0.360758
265.850,537.231,0.647213
265.900,501.762,0.320763
265.950,456.810,0.247089
266.000,437.744,0.713742
266.050,437.191,0.793593
266.100,437.305,0.789796
266.150,437.374,0.851664
266.200,437.554,0.781365
266.250,437.184,0.833068
266.300,437.226,0.711119
266.350,437.470,0.612459
266.400,437.548,0.619577
266.450,434.943,0.571973
266.500,436.806,0.612373
266.550,437.261,0.796305
266.600,431.534,0.782138
266.650,432.441,0.876400
266.700,433.165,0.796448
266.750,432.117,0.635849
266.800,434.446,0.730126
266.850,435.787,0.598553
266.900,435.095,0.587002
266.950,434.446,0.809704
267.000,435.097,0.722291
267.050,433.359,0.815215
267.100,433.388,0.636918
267.150,397.364,0.586494
267.200,341.533,0.841832
267.250,320.275,0.605809
267.300,292.058,0.549568
267.350,292.799,0.725230
267.400,292.582,0.588386
267.450,292.032,0.496211
267.500,291.674,0.270050
267.550,292.075,0.426921
267.600,295.916,0.896494
267.650,311.861,0.766312
267.700,328.377,0.816494
267.750,340.528,0.886839
267.800,359.085,0.904741
267.850,367.977,0.866283
267.900,375.137,0.592806
267.950,385.366,0.393338
268.000,386.596,0.382414
268.050,388.994,0.495119
268.100,382.548,0.588518
268.150,380.684,0.602129
268.200,382.636,0.776683
268.250,388.290,0.616124
268.300,387.357,0.853841
268.350,384.652,0.475328
268.400,389.859,0.645538
268.450,385.900,0.564289
268.500,384.295,0.638128
268.550,390.568,0.448916
